ID,Date,Time,Temp,,,
706,2026-06-02,5:37,11.1,,,
707,2026-06-02,6:07,11.4,,,
708,2026-06-02,6:37,11.5,,,
709,2026-06-02,7:07,11.7,,,
710,2026-06-02,7:37,11.9,,,
711,2026-06-02,8:07,12.1,,,
712,2026-06-02,8:37,12.4,,,
713,2026-06-02,9:07,12.7,,,
714,2026-06-02,9:37,13.2,,,
715,2026-06-02,10:07,14.1,,,
716,2026-06-02,10:37,15.5,,,
717,2026-06-02,11:07,18.4,,,
718,2026-06-02,11:37,22.2,,,
719,2026-06-02,12:07,23.9,,,
720,2026-06-02,12:37,25.4,,,
721,2026-06-02,13:07,27.3,,,
722,2026-06-02,13:37,28.6,,,
723,2026-06-02,14:07,29.9,,,
724,2026-06-02,14:37,29.7,,,
725,2026-06-02,15:07,29.5,,,
726,2026-06-02,15:37,29,,,
727,2026-06-02,16:07,29.1,,,
728,2026-06-02,16:37,28.8,,,
729,2026-06-02,17:07,27.8,,,
730,2026-06-02,17:37,26.7,,,
731,2026-06-02,18:07,25.6,,,
732,2026-06-02,18:37,24.5,,,
733,2026-06-02,19:07,23.4,,,
734,2026-06-02,19:37,22.3,,,
735,2026-06-02,20:07,21.1,,,
736,2026-06-02,20:37,20,,,
737,2026-06-02,21:07,19.2,,,
738,2026-06-02,21:37,18.5,,,
739,2026-06-02,22:07,17.9,,,
740,2026-06-02,22:37,17.4,,,
741,2026-06-02,23:07,17,,,
742,2026-06-02,23:37,16.5,,,
743,2026-06-03,0:07,16.1,,,
744,2026-06-03,0:37,15.7,,,
745,2026-06-03,1:07,15.3,,,
746,2026-06-03,1:37,15,,,
747,2026-06-03,2:07,14.7,,,
748,2026-06-03,2:37,14.4,,,
749,2026-06-03,3:07,14.1,,,
750,2026-06-03,3:37,13.9,,,
751,2026-06-03,4:07,13.7,,,
752,2026-06-03,4:37,13.6,,,
753,2026-06-03,5:07,13.5,,,
754,2026-06-03,5:37,13.5,,,
755,2026-06-03,6:07,13.4,,,
756,2026-06-03,6:37,13.7,,,
757,2026-06-03,7:07,14,,,
758,2026-06-03,7:37,14.4,,,
759,2026-06-03,8:07,15.2,,,
760,2026-06-03,8:37,15.5,,,
761,2026-06-03,9:07,16.3,,,
762,2026-06-03,9:37,17.1,,,
763,2026-06-03,10:07,18.2,,,
764,2026-06-03,10:37,18.9,,,
765,2026-06-03,11:07,19.4,,,
766,2026-06-03,11:37,20.3,,,
767,2026-06-03,12:07,21.4,,,
768,2026-06-03,12:37,20.9,,,
769,2026-06-03,13:07,20.2,,,
770,2026-06-03,13:37,22.7,,,
771,2026-06-03,14:07,23.8,,,
772,2026-06-03,14:37,24.4,,,
773,2026-06-03,15:07,26.1,,,
774,2026-06-03,15:37,25,,,
775,2026-06-03,16:07,24.7,,,
776,2026-06-03,16:37,23.5,,,
777,2026-06-03,17:07,21,,,
778,2026-06-03,17:37,21.2,,,
779,2026-06-03,18:07,20.9,,,
780,2026-06-03,18:37,20.1,,,
781,2026-06-03,19:07,19.4,,,
782,2026-06-03,19:37,18.7,,,
783,2026-06-03,20:07,18,,,
784,2026-06-03,20:37,17.3,,,
785,2026-06-03,21:07,17,,,
786,2026-06-03,21:37,16.8,,,
787,2026-06-03,22:07,16.6,,,
788,2026-06-03,22:37,16.3,,,
789,2026-06-03,23:07,15.9,,,
790,2026-06-03,23:37,15.5,,,
791,2026-06-04,0:07,14.9,,,
792,2026-06-04,0:37,14.4,,,
793,2026-06-04,1:07,14,,,
794,2026-06-04,1:37,13.6,,,
795,2026-06-04,2:07,13.3,,,
796,2026-06-04,2:37,13.1,,,
797,2026-06-04,3:07,13,,,
798,2026-06-04,3:37,12.8,,,
799,2026-06-04,4:07,12.5,,,
800,2026-06-04,4:37,12.1,,,
801,2026-06-04,5:07,11.9,,,
802,2026-06-04,5:37,12.1,,,
803,2026-06-04,6:07,12.1,,,
804,2026-06-04,6:37,12.2,,,
805,2026-06-04,7:07,12.3,,,
806,2026-06-04,7:37,12.4,,,
807,2026-06-04,8:07,12.5,,,
808,2026-06-04,8:37,12.8,,,
809,2026-06-04,9:07,13.6,,,
810,2026-06-04,9:37,15.1,,,
811,2026-06-04,10:07,15.8,,,
812,2026-06-04,10:37,16.7,,,
813,2026-06-04,11:07,19.8,,,
814,2026-06-04,11:37,21,,,
815,2026-06-04,12:07,22.9,,,
816,2026-06-04,12:37,25.4,,,
817,2026-06-04,13:07,26.2,,,
818,2026-06-04,13:37,27.1,,,
819,2026-06-04,14:07,27.4,,,
820,2026-06-04,14:37,26.8,,,
821,2026-06-04,15:07,27.7,,,
822,2026-06-04,15:37,28.1,,,
823,2026-06-04,16:07,28.1,,,
824,2026-06-04,16:37,27.2,,,
825,2026-06-04,17:07,26.1,,,
826,2026-06-04,17:37,25,,,
827,2026-06-04,18:07,23.9,,,
828,2026-06-04,18:37,22.7,,,
829,2026-06-04,19:07,21.7,,,
830,2026-06-04,19:37,20.4,,,
831,2026-06-04,20:07,19.2,,,
832,2026-06-04,20:37,18.1,,,
833,2026-06-04,21:07,17.2,,,
834,2026-06-04,21:37,16.5,,,
835,2026-06-04,22:07,15.9,,,
836,2026-06-04,22:37,15.3,,,
837,2026-06-04,23:07,14.8,,,
838,2026-06-04,23:37,14.4,,,
839,2026-06-05,0:07,14,,,
840,2026-06-05,0:37,13.6,,,
841,2026-06-05,1:07,13.2,,,
842,2026-06-05,1:37,12.9,,,
843,2026-06-05,2:07,12.5,,,
844,2026-06-05,2:37,12.2,,,
845,2026-06-05,3:07,11.9,,,
846,2026-06-05,3:37,11.6,,,
847,2026-06-05,4:07,11.2,,,
848,2026-06-05,4:37,10.9,,,
849,2026-06-05,5:07,10.8,,,
850,2026-06-05,5:37,10.8,,,
851,2026-06-05,6:07,10.9,,,
852,2026-06-05,6:37,11,,,
853,2026-06-05,7:07,11.2,,,
854,2026-06-05,7:37,11.4,,,
855,2026-06-05,8:07,11.6,,,
856,2026-06-05,8:37,11.9,,,
857,2026-06-05,9:07,12.2,,,
858,2026-06-05,9:37,12.5,,,
859,2026-06-05,10:07,13.4,,,
860,2026-06-05,10:37,14.8,,,
861,2026-06-05,11:07,18.2,,,
862,2026-06-05,11:37,22.3,,,
863,2026-06-05,12:07,22.3,,,
864,2026-06-05,12:37,21.6,,,
865,2026-06-05,13:07,22,,,
866,2026-06-05,13:37,23.3,,,
867,2026-06-05,14:07,23.6,,,
868,2026-06-05,14:37,24.9,,,
869,2026-06-05,15:07,25,,,
870,2026-06-05,15:37,25.8,,,
871,2026-06-05,16:07,26.2,,,
872,2026-06-05,16:37,25.8,,,
873,2026-06-05,17:07,25.1,,,
874,2026-06-05,17:37,24.2,,,
875,2026-06-05,18:07,23.1,,,
876,2026-06-05,18:37,21.9,,,
877,2026-06-05,19:07,20.9,,,
878,2026-06-05,19:37,19.8,,,
879,2026-06-05,20:07,18.9,,,
880,2026-06-05,20:37,18.2,,,
881,2026-06-05,21:07,17.5,,,
882,2026-06-05,21:37,16.9,,,
883,2026-06-05,22:07,16.4,,,
884,2026-06-05,22:37,16,,,
885,2026-06-05,23:07,16.3,,,
886,2026-06-05,23:37,15.8,,,
887,2026-06-06,0:07,15.3,,,
888,2026-06-06,0:37,15,,,
889,2026-06-06,1:07,14.6,,,
890,2026-06-06,1:37,14.3,,,
891,2026-06-06,2:07,14,,,
892,2026-06-06,2:37,13.7,,,
893,2026-06-06,3:07,13.5,,,
894,2026-06-06,3:37,13.3,,,
895,2026-06-06,4:07,13.2,,,
896,2026-06-06,4:37,13.1,,,
897,2026-06-06,5:07,13.1,,,
898,2026-06-06,5:37,13.1,,,
899,2026-06-06,6:07,13.1,,,
900,2026-06-06,6:37,13.2,,,
901,2026-06-06,7:07,13.3,,,
902,2026-06-06,7:37,13.2,,,
903,2026-06-06,8:07,13.3,,,
904,2026-06-06,8:37,14,,,
905,2026-06-06,9:07,14.9,,,
906,2026-06-06,9:37,15.8,,,
907,2026-06-06,10:07,16.5,,,
908,2026-06-06,10:37,16.7,,,
909,2026-06-06,11:07,16.4,,,
910,2026-06-06,11:37,16.6,,,
911,2026-06-06,12:07,17.7,,,
912,2026-06-06,12:37,18.3,,,
913,2026-06-06,13:07,19.5,,,
914,2026-06-06,13:37,20.1,,,
915,2026-06-06,14:07,19.6,,,
916,2026-06-06,14:37,19.1,,,
917,2026-06-06,15:07,19.1,,,
918,2026-06-06,15:37,19.8,,,
919,2026-06-06,16:07,21.7,,,
920,2026-06-06,16:37,21.9,,,
921,2026-06-06,17:07,21.5,,,
922,2026-06-06,17:37,20.5,,,
923,2026-06-06,18:07,19.4,,,
924,2026-06-06,18:37,18.6,,,
925,2026-06-06,19:07,17.6,,,
926,2026-06-06,19:37,16.9,,,
927,2026-06-06,20:07,16.3,,,
928,2026-06-06,20:37,15.7,,,
929,2026-06-06,21:07,15.2,,,
930,2026-06-06,21:37,15.2,,,
931,2026-06-06,22:07,14.8,,,
932,2026-06-06,22:37,14.4,,,
933,2026-06-06,23:07,14,,,
934,2026-06-06,23:37,13.6,,,
935,2026-06-07,0:07,13.2,,,
936,2026-06-07,0:37,12.8,,,
937,2026-06-07,1:07,12.5,,,
938,2026-06-07,1:37,12.2,,,
939,2026-06-07,2:07,11.7,,,
940,2026-06-07,2:37,11.2,,,
941,2026-06-07,3:07,10.8,,,
942,2026-06-07,3:37,10.4,,,
943,2026-06-07,4:07,9.9,,,
944,2026-06-07,4:37,9.5,,,
945,2026-06-07,5:07,9.3,,,
946,2026-06-07,5:37,9.2,,,
947,2026-06-07,6:07,9.3,,,
948,2026-06-07,6:37,9.5,,,
949,2026-06-07,7:07,9.6,,,
950,2026-06-07,7:37,9.7,,,
951,2026-06-07,8:07,10,,,
952,2026-06-07,8:37,11.3,,,
953,2026-06-07,9:07,12.1,,,
954,2026-06-07,9:37,12.9,,,
955,2026-06-07,10:07,13.9,,,
956,2026-06-07,10:37,14.9,,,
957,2026-06-07,11:07,16.8,,,
958,2026-06-07,11:37,17.6,,,
959,2026-06-07,12:07,18.4,,,
960,2026-06-07,12:37,20,,,
961,2026-06-07,13:07,20.4,,,
962,2026-06-07,13:37,21.5,,,
963,2026-06-07,14:07,22.9,,,
964,2026-06-07,14:37,24.9,,,
965,2026-06-07,15:07,26,,,
966,2026-06-07,15:37,27,,,
967,2026-06-07,16:07,26.7,,,
968,2026-06-07,16:37,25.8,,,
969,2026-06-07,17:07,24.6,,,
970,2026-06-07,17:37,23.4,,,
971,2026-06-07,18:07,22.4,,,
972,2026-06-07,18:37,21.4,,,
973,2026-06-07,19:07,20.4,,,
974,2026-06-07,19:37,19.1,,,
975,2026-06-07,20:07,17.9,,,
976,2026-06-07,20:37,16.8,,,
977,2026-06-07,21:07,16.1,,,
978,2026-06-07,21:37,15.4,,,
979,2026-06-07,22:07,14.8,,,
980,2026-06-07,22:37,14.2,,,
981,2026-06-07,23:07,13.7,,,
982,2026-06-07,23:37,13.3,,,
983,2026-06-08,0:07,12.9,,,
984,2026-06-08,0:37,12.6,,,
985,2026-06-08,1:07,12.2,,,
986,2026-06-08,1:37,12,,,
987,2026-06-08,2:07,11.8,,,
988,2026-06-08,2:37,11.6,,,
989,2026-06-08,3:07,11.4,,,
990,2026-06-08,3:37,11,,,
991,2026-06-08,4:07,10.6,,,
992,2026-06-08,4:37,10.3,,,
993,2026-06-08,5:07,10.1,,,
994,2026-06-08,5:37,10.3,,,
995,2026-06-08,6:07,10.5,,,
996,2026-06-08,6:37,10.4,,,
997,2026-06-08,7:07,10.4,,,
998,2026-06-08,7:37,10.7,,,
999,2026-06-08,8:07,11.5,,,
1000,2026-06-08,8:37,11.8,,,
1001,2026-06-08,9:07,12.4,,,
1002,2026-06-08,9:37,12.8,,,
1003,2026-06-08,10:07,14.3,,,
1004,2026-06-08,10:37,15.7,,,
1005,2026-06-08,11:07,18.3,,,
1006,2026-06-08,11:37,20.3,,,
1007,2026-06-08,12:07,22.1,,,
1008,2026-06-08,12:37,21.9,,,
1009,2026-06-08,13:07,21.8,,,
1010,2026-06-08,13:37,22.6,,,
1011,2026-06-08,14:07,22.8,,,
1012,2026-06-08,14:37,22.4,,,
1013,2026-06-08,15:07,21.7,,,
1014,2026-06-08,15:37,21.3,,,
1015,2026-06-08,16:07,20.7,,,
1016,2026-06-08,16:37,20,,,
1017,2026-06-08,17:07,19.3,,,
1018,2026-06-08,17:37,18.9,,,
1019,2026-06-08,18:07,18.5,,,
1020,2026-06-08,18:37,18.1,,,
1021,2026-06-08,19:07,17.7,,,
1022,2026-06-08,19:37,17.3,,,
1023,2026-06-08,20:07,17,,,
1024,2026-06-08,20:37,16.6,,,
1025,2026-06-08,21:07,16.2,,,
1026,2026-06-08,21:37,15.9,,,
1027,2026-06-08,22:07,15.7,,,
1028,2026-06-08,22:37,15.5,,,
1029,2026-06-08,23:07,15.2,,,
1030,2026-06-08,23:37,15.2,,,
1031,2026-06-09,0:07,14.9,,,
1032,2026-06-09,0:37,14.6,,,
1033,2026-06-09,1:07,14.3,,,
1034,2026-06-09,1:37,13.9,,,
1035,2026-06-09,2:07,13.7,,,
1036,2026-06-09,2:37,13.7,,,
1037,2026-06-09,3:07,13.7,,,
1038,2026-06-09,3:37,13.5,,,
1039,2026-06-09,4:07,13.4,,,
1040,2026-06-09,4:37,13.3,,,
1041,2026-06-09,5:07,13.3,,,
1042,2026-06-09,5:37,13.3,,,
1043,2026-06-09,6:07,13.5,,,
1044,2026-06-09,6:37,13.5,,,
1045,2026-06-09,7:07,13.5,,,
1046,2026-06-09,7:37,13.6,,,
1047,2026-06-09,8:07,13.4,,,
1048,2026-06-09,8:37,13.7,,,
1049,2026-06-09,9:07,14.4,,,
1050,2026-06-09,9:37,15.3,,,
1051,2026-06-09,10:07,15.9,,,
1052,2026-06-09,10:37,16,,,
1053,2026-06-09,11:07,16.3,,,
1054,2026-06-09,11:37,19.5,,,
1055,2026-06-09,12:07,21.7,,,
1056,2026-06-09,12:37,23.3,,,
1057,2026-06-09,13:07,24.5,,,
1058,2026-06-09,13:37,25.5,,,
1059,2026-06-09,14:07,26.1,,,
1060,2026-06-09,14:37,25,,,
1061,2026-06-09,15:07,24.5,,,
1062,2026-06-09,15:37,23.3,,,
1063,2026-06-09,16:07,23.3,,,
1064,2026-06-09,16:37,22.9,,,
1065,2026-06-09,17:07,22,,,
1066,2026-06-09,17:37,20.9,,,
1067,2026-06-09,18:07,20.3,,,
1068,2026-06-09,18:37,19.5,,,
1069,2026-06-09,19:07,18.6,,,
1070,2026-06-09,19:37,17.8,,,
1071,2026-06-09,20:07,17,,,
1072,2026-06-09,20:37,16.3,,,
1073,2026-06-09,21:07,15.9,,,
1074,2026-06-09,21:37,15.4,,,
1075,2026-06-09,22:07,14.9,,,
1076,2026-06-09,22:37,14.6,,,
1077,2026-06-09,23:07,14.5,,,
1078,2026-06-09,23:37,14.3,,,
1079,2026-06-10,0:07,14,,,
1080,2026-06-10,0:37,13.8,,,
1081,2026-06-10,1:07,13.7,,,
1082,2026-06-10,1:37,13.4,,,
1083,2026-06-10,2:07,13.3,,,
1084,2026-06-10,2:37,13,,,
1085,2026-06-10,3:07,12.9,,,
1086,2026-06-10,3:37,12.7,,,
1087,2026-06-10,4:07,12.5,,,
1088,2026-06-10,4:37,12.3,,,
1089,2026-06-10,5:07,12.3,,,
1090,2026-06-10,5:37,12.2,,,
1091,2026-06-10,6:07,12.3,,,
1092,2026-06-10,6:37,12.2,,,
1093,2026-06-10,7:07,12.2,,,
1094,2026-06-10,7:37,12.3,,,
1095,2026-06-10,8:07,12.9,,,
1096,2026-06-10,8:37,13.1,,,
1097,2026-06-10,9:07,13.8,,,
1098,2026-06-10,9:37,14.4,,,
1099,2026-06-10,10:07,14.8,,,
1100,2026-06-10,10:37,15.3,,,
1101,2026-06-10,11:07,16.7,,,
1102,2026-06-10,11:37,19.8,,,
1103,2026-06-10,12:07,20.9,,,
1104,2026-06-10,12:37,21.6,,,
1105,2026-06-10,13:07,22.3,,,
1106,2026-06-10,13:37,22.4,,,
1107,2026-06-10,14:07,23.3,,,
1108,2026-06-10,14:37,23.3,,,
1109,2026-06-10,15:07,24.6,,,
1110,2026-06-10,15:37,24,,,
1111,2026-06-10,16:07,23.3,,,
1112,2026-06-10,16:37,23.6,,,
1113,2026-06-10,17:07,23.2,,,
1114,2026-06-10,17:37,22.4,,,
1115,2026-06-10,18:07,21.7,,,
1116,2026-06-10,18:37,20.8,,,
1117,2026-06-10,19:07,19.9,,,
1118,2026-06-10,19:37,18.9,,,
1119,2026-06-10,20:07,17.9,,,
1120,2026-06-10,20:37,17,,,
1121,2026-06-10,21:07,16.2,,,
1122,2026-06-10,21:37,15.8,,,
1123,2026-06-10,22:07,15.2,,,
1124,2026-06-10,22:37,14.8,,,
1125,2026-06-10,23:07,14.3,,,
1126,2026-06-10,23:37,14,,,
1127,2026-06-11,0:07,13.6,,,
1128,2026-06-11,0:37,13.3,,,
1129,2026-06-11,1:07,13,,,
1130,2026-06-11,1:37,12.7,,,
1131,2026-06-11,2:07,12.5,,,
1132,2026-06-11,2:37,12.2,,,
1133,2026-06-11,3:07,11.8,,,
1134,2026-06-11,3:37,11.4,,,
1135,2026-06-11,4:07,11.1,,,
1136,2026-06-11,4:37,10.7,,,
1137,2026-06-11,5:07,10.6,,,
1138,2026-06-11,5:37,10.5,,,
1139,2026-06-11,6:07,10.6,,,
1140,2026-06-11,6:37,10.7,,,
1141,2026-06-11,7:07,10.8,,,
1142,2026-06-11,7:37,11,,,
1143,2026-06-11,8:07,11.1,,,
1144,2026-06-11,8:37,11.4,,,
1145,2026-06-11,9:07,11.6,,,
1146,2026-06-11,9:37,11.9,,,
1147,2026-06-11,10:07,12.5,,,
1148,2026-06-11,10:37,13.5,,,
1149,2026-06-11,11:07,16.7,,,
1150,2026-06-11,11:37,21,,,
1151,2026-06-11,12:07,24.4,,,
1152,2026-06-11,12:37,27,,,
1153,2026-06-11,13:07,28.7,,,
1154,2026-06-11,13:37,29.9,,,
1155,2026-06-11,14:07,30.4,,,
1156,2026-06-11,14:37,30.8,,,
1157,2026-06-11,15:07,30.9,,,
1158,2026-06-11,15:37,30.9,,,
1159,2026-06-11,16:07,30.8,,,
1160,2026-06-11,16:37,29.9,,,
1161,2026-06-11,17:07,28.7,,,
1162,2026-06-11,17:37,27.5,,,
1163,2026-06-11,18:07,26.4,,,
1164,2026-06-11,18:37,25.3,,,
1165,2026-06-11,19:07,24.3,,,
1166,2026-06-11,19:37,23.1,,,
1167,2026-06-11,20:07,21.9,,,
1168,2026-06-11,20:37,20.9,,,
1169,2026-06-11,21:07,20.1,,,
1170,2026-06-11,21:37,19.3,,,
1171,2026-06-11,22:07,18.8,,,
1172,2026-06-11,22:37,18.2,,,
1173,2026-06-11,23:07,17.6,,,
1174,2026-06-11,23:37,17.2,,,
1175,2026-06-12,0:07,16.7,,,
1176,2026-06-12,0:37,16.2,,,
1177,2026-06-12,1:07,15.9,,,
1178,2026-06-12,1:37,15.5,,,
1179,2026-06-12,2:07,15.2,,,
1180,2026-06-12,2:37,14.9,,,
1181,2026-06-12,3:07,14.6,,,
1182,2026-06-12,3:37,14.2,,,
1183,2026-06-12,4:07,13.9,,,
1184,2026-06-12,4:37,13.5,,,
1185,2026-06-12,5:07,13.5,,,
1186,2026-06-12,5:37,13.6,,,
1187,2026-06-12,6:07,13.7,,,
1188,2026-06-12,6:37,13.8,,,
1189,2026-06-12,7:07,14,,,
1190,2026-06-12,7:37,14.3,,,
1191,2026-06-12,8:07,14.5,,,
1192,2026-06-12,8:37,14.8,,,
1193,2026-06-12,9:07,15.4,,,
1194,2026-06-12,9:37,15.9,,,
1195,2026-06-12,10:07,16.7,,,
1196,2026-06-12,10:37,17.7,,,
1197,2026-06-12,11:07,19.6,,,
1198,2026-06-12,11:37,23,,,
1199,2026-06-12,12:07,25.7,,,
1200,2026-06-12,12:37,27.5,,,
1201,2026-06-12,13:07,29,,,
1202,2026-06-12,13:37,30,,,
1203,2026-06-12,14:07,30.5,,,
1204,2026-06-12,14:37,30.9,,,
1205,2026-06-12,15:07,31.1,,,
1206,2026-06-12,15:37,31,,,
1207,2026-06-12,16:07,30.4,,,
1208,2026-06-12,16:37,29.6,,,
1209,2026-06-12,17:07,28.6,,,
1210,2026-06-12,17:37,27.3,,,
1211,2026-06-12,18:07,26.1,,,
1212,2026-06-12,18:37,25.1,,,
1213,2026-06-12,19:07,24.2,,,
1214,2026-06-12,19:37,23.1,,,
1215,2026-06-12,20:07,22.1,,,
1216,2026-06-12,20:37,21.2,,,
1217,2026-06-12,21:07,20.4,,,
1218,2026-06-12,21:37,19.7,,,
1219,2026-06-12,22:07,19,,,
1220,2026-06-12,22:37,18.4,,,
1221,2026-06-12,23:07,17.9,,,
1222,2026-06-12,23:37,19.1,,,
1223,2026-06-13,0:07,18.6,,,
1224,2026-06-13,0:37,18.1,,,
1225,2026-06-13,1:07,17.7,,,
1226,2026-06-13,1:37,17.2,,,
1227,2026-06-13,2:07,16.9,,,
1228,2026-06-13,2:37,16.6,,,
1229,2026-06-13,3:07,16.2,,,
1230,2026-06-13,3:37,15.8,,,
1231,2026-06-13,4:07,15.5,,,
1232,2026-06-13,4:37,15.2,,,
1233,2026-06-13,5:07,15.1,,,
1234,2026-06-13,5:37,15.1,,,
1235,2026-06-13,6:07,15.1,,,
1236,2026-06-13,6:37,15.2,,,
1237,2026-06-13,7:07,15.3,,,
1238,2026-06-13,7:37,15.3,,,
1239,2026-06-13,8:07,15.4,,,
1240,2026-06-13,8:37,15.5,,,
1241,2026-06-13,9:07,15.7,,,
1242,2026-06-13,9:37,15.9,,,
1243,2026-06-13,10:07,16.4,,,
1244,2026-06-13,10:37,17.3,,,
1245,2026-06-13,11:07,20,,,
1246,2026-06-13,11:37,23,,,
1247,2026-06-13,12:07,26.2,,,
1248,2026-06-13,12:37,28.6,,,
1249,2026-06-13,13:07,30.6,,,
1250,2026-06-13,13:37,32.2,,,
1251,2026-06-13,14:07,32.8,,,
1252,2026-06-13,14:37,33.3,,,
1253,2026-06-13,15:07,33.6,,,
1254,2026-06-13,15:37,33.8,,,
1255,2026-06-13,16:07,33.8,,,
1256,2026-06-13,16:37,32.8,,,
1257,2026-06-13,17:07,31.5,,,
1258,2026-06-13,17:37,30.3,,,
1259,2026-06-13,18:07,29,,,
1260,2026-06-13,18:37,27.7,,,
1261,2026-06-13,19:07,26.5,,,
1262,2026-06-13,19:37,25.3,,,
1263,2026-06-13,20:07,24.2,,,
1264,2026-06-13,20:37,23.2,,,
1265,2026-06-13,21:07,22.3,,,
1266,2026-06-13,21:37,21.5,,,
1267,2026-06-13,22:07,20.8,,,
1268,2026-06-13,22:37,20.3,,,
1269,2026-06-13,23:07,19.7,,,
1270,2026-06-13,23:37,19.1,,,
1271,2026-06-14,0:07,18.6,,,
1272,2026-06-14,0:37,18.2,,,
1273,2026-06-14,1:07,19.2,,,
1274,2026-06-14,1:37,18.7,,,
1275,2026-06-14,2:07,18.3,,,
1276,2026-06-14,2:37,18,,,
1277,2026-06-14,3:07,17.6,,,
1278,2026-06-14,3:37,17.3,,,
1279,2026-06-14,4:07,17,,,
1280,2026-06-14,4:37,16.7,,,
1281,2026-06-14,5:07,16.5,,,
1282,2026-06-14,5:37,16.5,,,
1283,2026-06-14,6:07,16.5,,,
1284,2026-06-14,6:37,16.6,,,
1285,2026-06-14,7:07,16.6,,,
1286,2026-06-14,7:37,16.7,,,
1287,2026-06-14,8:07,16.9,,,
1288,2026-06-14,8:37,17.2,,,
1289,2026-06-14,9:07,17.3,,,
1290,2026-06-14,9:37,17.5,,,
1291,2026-06-14,10:07,17.9,,,
1292,2026-06-14,10:37,18.7,,,
1293,2026-06-14,11:07,21.2,,,
1294,2026-06-14,11:37,24.1,,,
1295,2026-06-14,12:07,27.4,,,
1296,2026-06-14,12:37,30.1,,,
1297,2026-06-14,13:07,32.4,,,
1298,2026-06-14,13:37,33.9,,,
1299,2026-06-14,14:07,34.5,,,
1300,2026-06-14,14:37,34.8,,,
1301,2026-06-14,15:07,35.1,,,
1302,2026-06-14,15:37,35.3,,,
1303,2026-06-14,16:07,34.8,,,
1304,2026-06-14,16:37,34,,,
1305,2026-06-14,17:07,33,,,
1306,2026-06-14,17:37,31.7,,,
1307,2026-06-14,18:07,30.3,,,
1308,2026-06-14,18:37,29,,,
1309,2026-06-14,19:07,27.8,,,
1310,2026-06-14,19:37,26.4,,,
1311,2026-06-14,20:07,25,,,
1312,2026-06-14,20:37,23.9,,,
1313,2026-06-14,21:07,22.9,,,
1314,2026-06-14,21:37,22.1,,,
1315,2026-06-14,22:07,21.5,,,
1316,2026-06-14,22:37,20.8,,,
1317,2026-06-14,23:07,21.2,,,
1318,2026-06-14,23:37,20.6,,,
1319,2026-06-15,0:07,20.2,,,
1320,2026-06-15,0:37,19.7,,,
1321,2026-06-15,1:07,19.4,,,
1322,2026-06-15,1:37,19.1,,,
1323,2026-06-15,2:07,18.9,,,
1324,2026-06-15,2:37,18.7,,,
1325,2026-06-15,3:07,18.5,,,
1326,2026-06-15,3:37,18.2,,,
1327,2026-06-15,4:07,18,,,
1328,2026-06-15,4:37,17.8,,,
1329,2026-06-15,5:07,17.6,,,
1330,2026-06-15,5:37,17.5,,,
1331,2026-06-15,6:07,17.4,,,
1332,2026-06-15,6:37,17.5,,,
1333,2026-06-15,7:07,17.5,,,
1334,2026-06-15,7:37,17.7,,,
1335,2026-06-15,8:07,17.8,,,
1336,2026-06-15,8:37,18,,,
1337,2026-06-15,9:07,18.2,,,
1338,2026-06-15,9:37,18.5,,,
1339,2026-06-15,10:07,19.1,,,
1340,2026-06-15,10:37,20.1,,,
1341,2026-06-15,11:07,22.4,,,
1342,2026-06-15,11:37,25.2,,,
1343,2026-06-15,12:07,28.7,,,
1344,2026-06-15,12:37,31.5,,,
1345,2026-06-15,13:07,33.2,,,
1346,2026-06-15,13:37,33.8,,,
1347,2026-06-15,14:07,33.6,,,
1348,2026-06-15,14:37,34.4,,,
1349,2026-06-15,15:07,35,,,
1350,2026-06-15,15:37,34.9,,,
1351,2026-06-15,16:07,34.7,,,
1352,2026-06-15,16:37,34.1,,,
1353,2026-06-15,17:07,33,,,
1354,2026-06-15,17:37,31.9,,,
1355,2026-06-15,18:07,30.8,,,
1356,2026-06-15,18:37,29.6,,,
1357,2026-06-15,19:07,28.2,,,
1358,2026-06-15,19:37,26.9,,,
1359,2026-06-15,20:07,25.7,,,
1360,2026-06-15,20:37,24.7,,,
1361,2026-06-15,21:07,24,,,
1362,2026-06-15,21:37,23.4,,,
1363,2026-06-15,22:07,23.1,,,
1364,2026-06-15,22:37,22.8,,,
1365,2026-06-15,23:07,22.5,,,
1366,2026-06-15,23:37,22.1,,,
1367,2026-06-16,0:07,21.5,,,
1368,2026-06-16,0:37,21,,,
1369,2026-06-16,1:07,20.7,,,
1370,2026-06-16,1:37,20.6,,,
1371,2026-06-16,2:07,20.3,,,
1372,2026-06-16,2:37,20.1,,,
1373,2026-06-16,3:07,19.8,,,
1374,2026-06-16,3:37,19.6,,,
1375,2026-06-16,4:07,19.4,,,
1376,2026-06-16,4:37,20.3,,,
1377,2026-06-16,5:07,20.1,,,
1378,2026-06-16,5:37,20.1,,,
1379,2026-06-16,6:07,20.1,,,
1380,2026-06-16,6:37,20.2,,,
1381,2026-06-16,7:07,20.5,,,
1382,2026-06-16,7:37,20.8,,,
1383,2026-06-16,8:07,21.1,,,
1384,2026-06-16,8:37,21.3,,,
1385,2026-06-16,9:07,21.6,,,
1386,2026-06-16,9:37,21.9,,,
1387,2026-06-16,10:07,21.6,,,
1388,2026-06-16,10:37,22.7,,,
1389,2026-06-16,11:07,25.2,,,
1390,2026-06-16,11:37,28.3,,,
1391,2026-06-16,12:07,29.5,,,
